	id	sentence	sentiment
6986	64dee3769878b0cde2a3308ef	 The problem , amazingly enough , is the screenplay .	1
6987	824e8f347fd82fe0fd76c57b6	 It 's a Frankenstein-monster of a film that does n't know what it wants to be .	1
6988	f7e4f2de5d8458ca0205aa57d	 Upper West Sidey exercise in narcissism and self-congratulation disguised as a tribute .	1
6989	a5c3500e48eea23fb208f2486	 On its icy face , the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .	0
6990	ea1a54f1b1a661cd7953aaaaa	 I ca n't say this enough : This movie is about an adult male dressed in pink jammies .	1
6991	19173d8da8cdaa517f14343a9	 It 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .	1
6992	b34f0c25df0aec878b8cba6e5	 After a while , the only way for a reasonably intelligent person to get through The Country Bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky .	1
6993	d77b17fe5644f9a9383ed617b	 We get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle .	2
6994	f0b1b2d818ba829ef662d8fcc	 Summer 's far too fleeting to squander on offal like this .	2
6995	762f9f88db8e2db0a9b7b1d1b	 The film is grossly contradictory in conveying its social message , if indeed there is one .	1
6996	6fd9be2b2f116f7710e8023ce	 Often lingers just as long on the irrelevant as on the engaging , which gradually turns What Time Is It There ?	1
6997	5cf6446c974b5f1ae7f6da883	 into How Long Is This Movie ?	1
6998	634d712cb7b40e3571720c565	 Too bad Kramer could n't make a guest appearance to liven things up .	1
6999	5bded4fd4cb4ee32f08876a4f	 Deuces Wild is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like The Wanderers and A Bronx Tale without cribbing any of their intelligence .	1
7000	90e977355a38f7b3ee23ef378	 It 's a barely tolerable slog over well-trod ground .	0
7001	4933f1f68ff4ca6cfb852690e	 Epps has neither the charisma nor the natural affability that has made Tucker a star .	0
7002	f9149d09b56f824d1826b73e1	 It 's sweet ... but just a little bit too precious at the start and a little too familiar at the end .	2
7003	64a4645d234d93c1b4d4d9548	 A dull , dumb and derivative horror film .	0
7004	b3f36d1d51d0c0b62c792c43f	 An awkwardly contrived exercise in magic realism .	1
7005	3eb23c1a7255ab5ab03c2ebd2	 Demme gets a lot of flavor and spice into his Charade remake , but he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh .	1
7006	003f1a15f0d724fe8a3a14b45	 This is a heartfelt story ... it just is n't a very involving one .	1
7007	f15eddf541e1de75f616e295d	 These self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation .	1
7008	7cb71f85815adad61f594ca78	 The fact that the ` best part ' of the movie comes from a 60-second homage to one of Demme 's good films does n't bode well for the rest of it .	1
7009	9bd1609a8620db78cabc56aed	 Richard Pryor mined his personal horrors and came up with a treasure chest of material , but Lawrence gives us mostly fool 's gold .	1
7010	59aa9c9637e1e3845ee63132a	 The band performances featured in Drumline are red hot ... -LRB- but -RRB- from a mere story point of view , the film 's ice cold .	2
7011	f45dc4c9071321dcd75451f57	 ... built on the premise that middle-class Arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from TV reruns and supermarket tabloids .	1
7012	e95e078a27d45766382846dbc	 A laughable -- or rather , unlaughable -- excuse for a film .	0
7013	b4bedb490a1e116919dae1e66	 The sequel is everything the original was not : contrived , overblown and tie-in ready .	2
7014	67326651ef8e952d62eae836a	 Like a grinning Jack O ' Lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded .	1
7015	87aaba6daa70e16900492b88e	 A sentimental hybrid that could benefit from the spice of specificity .	3
7016	3dafd3df9d78c93aef88b4d41	 ... familiar and predictable , and 4\/5ths of it might as well have come from a Xerox machine rather than -LRB- writer-director -RRB- Franc .	1
7017	98d224e9325b89a04badca033	 Reyes ' word processor .	2
7018	ea7d57bccfa50ec3b76bd3fbc	 Give Shapiro , Goldman , and Bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour .	1
7019	e723aa0b597852075b3754228	 It 's so devoid of joy and energy it makes even Jason X ... look positively Shakesperean by comparison .	0
7020	360ff83fe07d692c229224848	 A little objectivity could have gone a long way .	2
7021	7df3e2224ffbe22a2414dac1b	 One of the worst films of 2002 .	0
7022	c43af87c0537508ff43f85771	 I believe Silberling had the best intentions here , but he just does n't have the restraint to fully realize them .	2
7023	810a6f7bf3a22a89d22b7573b	 plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure Hollywood .	1
7024	793d8819f5b9d3bc961e7ec6a	 McTiernan 's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious .	1
7025	fea4cd0f9e5b701fab121bf4a	 High Crimes carries almost no organic intrigue as a government \/ Marine\/legal mystery , and that 's because the movie serves up all of that stuff , nearly subliminally , as the old-hat province of male intrigue .	1
7026	55ee7f8d0b6f4d99fce59259c	 This movie is about the worst thing Chan has done in the United States .	0
7027	34af1f0ac44b58d95d476c533	 The explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me .	1
7028	267ed595ecd52368031934e93	 This ludicrous film is predictable at every turn .	0
7029	6d8fa71b7da5236e04528ddde	 An incredibly irritating comedy about thoroughly vacuous people ... manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy .	0
7030	10f337bbfbdc20c7c3995b66a	 The film desperately sinks further and further into comedy futility .	0
7031	f4c02b1cb0a9250e50817f123	 Instead of a balanced film that explains the zeitgeist that is the X Games , we get a cinematic postcard that 's superficial and unrealized .	0
7032	90cd671053fa65b210c5acb3c	 The crassness of this reactionary thriller is matched only by the ridiculousness of its premise .	1
7033	d97b27e0264643d041345c34b	 I wish it would have just gone more over-the-top instead of trying to have it both ways .	1
7034	72172243fdf3438d2b403f9fa	 The superior plotline is n't quite enough to drag along the dead -LRB- water -RRB- weight of the other .	1
7035	435846187d38f20c117207f41	 The film does n't really care about the thousands of Americans who die hideously , it cares about how Ryan meets his future wife and makes his start at the CIA .	1
7036	a2ce738574ee384053e9110f8	 Adrift , Bentley and Hudson stare and sniffle , respectively , as Ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design .	1
7037	0d565c120fc7ff09836b876fb	 After an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be .	1
7038	3dc7732740369bb179c00d7a7	 ` Linklater fans , or pretentious types who want to appear avant-garde will suck up to this project ... '	1
7039	63a98c23d34311612e8318c7a	 A woefully dull , redundant concept that bears more than a whiff of exploitation , despite Iwai 's vaunted empathy .	0
7040	7da5d91f23ea549162a3bba9e	 Screenwriter Chris ver Weil 's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability .	2
7041	8d30a73d811660dd7f52b141f	 If you really want to understand what this story is really all about , you 're far better served by the source material .	0
7042	130990e98c07237359dd93ac1	 It 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .	1
7043	e4c78228aa8f5811c50238fb8	 Like its title character , Esther Kahn is unusual but unfortunately also irritating .	1
7044	93f8f0bec7af3f07ff153eb31	 The star who helped give a spark to `` Chasing Amy '' and `` Changing Lanes '' falls flat as thinking man CIA agent Jack Ryan in this summer 's new action film , `` The Sum of All Fears . ''	1
7045	b83a9c3dbf6e9ed7ce36797b9	 A summary of the plot does n't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution .	0
7046	b140d857e0fb04c62f9fb0e15	 Every conceivable mistake a director could make in filming opera has been perpetrated here .	0
7047	4a74d18438a5c5789a279bd07	 Snoots will no doubt rally to its cause , trotting out threadbare standbys like ` masterpiece ' and ` triumph ' and all that malarkey , but rarely does an established filmmaker so ardently waste viewers ' time with a gobbler like this .	1
7048	519458eda686c4869464c144a	 -LRB- The film 's -RRB- taste for `` shock humor '' will wear thin on all but those weaned on the comedy of Tom Green and the Farrelly Brothers .	1
7049	f4143e4b6ae3bd6e9c831002f	 Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .	3
7050	10bbc6724987288325f08fd65	 If legendary shlockmeister Ed Wood had ever made a movie about a vampire , it probably would look a lot like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles .	2
7051	842af0aa59c4d22f5251041b4	 Hardly a nuanced portrait of a young woman 's breakdown , the film nevertheless works up a few scares .	2
7052	c2185f991f34cbfc7696a9bf1	 Interminably bleak , to say nothing of boring .	0
7053	9ad55316b65f5d8096b0dfeb5	 Things really get weird , though not particularly scary : the movie is all portent and no content .	1
7054	70e3442ee293990a1170f3967	 It 's difficult to discern if this is a crazy work of disturbed genius or merely 90 minutes of post-adolescent Electra rebellion .	2
7055	c23c6783a728b851c499848d2	 Bogs down badly as we absorb Jia 's moody , bad-boy behavior which he portrays himself in a one-note performance .	2
7056	e24b38f908ff2b56037e18558	 The camera whirls !	2
7057	c33f8bb8a870e59b615cdaca3	 The camera twirls !	2
7058	35ee8f23c40379c3aea967c4f	 Oh , look at that clever angle !	3
7059	c38f33df0df4548b49ec0c33f	 Wow , a jump cut !	2
7060	24320c79d4c64692b3278b9b0	 Demme finally succeeds in diminishing his stature from Oscar-winning master to lowly studio hack .	1
7061	f6cb0e6590b303dd1e1ac3941	 The action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if Kaos had n't blown them all up .	0
7062	4682b1c0154682868568da138	 It almost feels as if the movie is more interested in entertaining itself than in amusing us .	1
7063	ab5b051eb87cc8e949062b97f	 It puts Washington , as honest working man John Q. Archibald , on a pedestal , then keeps lifting the pedestal higher .	3
7064	e5638f8a34cfce06653b8be00	 Ultimately , the film amounts to being lectured to by tech-geeks , if you 're up for that sort of thing .	1
7065	cb9819e3b0b9253c645685bfe	 Far more enjoyable than its predecessor .	4
7066	6d4441653de788406b922a13d	 -LRB- Gayton 's script -RRB- telegraphs every discovery and layers on the gloss of convenience .	3
7067	a541316f8de2ed13799f3d20e	 Full Frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature .	1
7068	fb04ddfe93dc7c34144638b41	 A ragbag of cliches .	0
7069	f1329995fb8990f6630d5ce9c	 This rough trade Punch-and-Judy act did n't play well then and it plays worse now .	2
7070	2c95da1568d26a068812699c1	 The three leads produce adequate performances , but what 's missing from this material is any depth of feeling .	0
7071	fc9ac32e2f053e1981cf59b26	 It 's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling .	0
7072	a7fd0a91dd6a3ee7692f25cdb	 This painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications ... that have no bearing on the story .	0
7073	0e6df4b828123879b3364acbf	 Short and sweet , but also more than anything else slight ... Tadpole pulls back from the consequences of its own actions and revelations .	3
7074	0fc5f54b84bd5da905eecf008	 Has its moments , but it 's pretty far from a treasure .	2
7075	fd9203e180d6ee56d94ab6929	 What more can be expected from a college comedy that 's target audience has n't graduated from junior high school ?	0
7076	42ea3e35282748efbdf125820	 Collateral Damage offers formula payback and the Big Payoff , but the explosions tend to simply hit their marks , pyro-correctly .	2
